"id","state","process","createdAt","lastTransition","lastTransitionedAt","lineItems","payIns","payOuts","protectedData","booking_id","customer_id","listing_id","provider_id","transitions"
"5d6e3c9f-f378-4ea2-8af4-0bcdf6af392a","enquiry","mygoldencloset/beta","2019-09-03 10:12:47.043+00","transition/enquire","2019-09-03 10:12:47.061+00","[]","[]","[]","{}",NULL,"5ccd8ce2-7486-4edb-84ec-0e11a767e1c9","5d1f23cb-2a16-4c41-b07f-3d51dcce4d71","5d1dc1d3-14d4-48ca-8240-f350f7da9562","[]"
"5d6e5757-1dc8-4507-abd3-ea1001cc1735","enquiry","mygoldencloset/beta","2019-09-03 12:06:47.611+00","transition/enquire","2019-09-03 12:06:47.634+00","[]","[]","[]","{}",NULL,"5d570579-831d-4200-8a62-5d490d41b30d","5cbede0d-569c-4101-a22b-8260a9e2a635","5cbed799-eb5a-48f9-ae51-87ffdc068e93","[]"
"5d6feab0-5389-4cea-b315-b76aa4d5a3bc","enquiry","mygoldencloset/beta","2019-09-04 16:47:44.987+00","transition/enquire","2019-09-04 16:47:45.006+00","[]","[]","[]","{}",NULL,"5d6fb60f-ec7c-4cfc-97f8-8f929f3e7aeb","5cd28b4b-7b7d-4a6e-8732-44789e3b7a06","5ccdd3cd-6612-4837-b785-be875fb684f3","[]"
"5d70ee4f-36f2-4479-86ca-a5ca8bfc8a22","enquiry","mygoldencloset/beta","2019-09-05 11:15:27.612+00","transition/enquire","2019-09-05 11:15:27.63+00","[]","[]","[]","{}",NULL,"5d703afc-755c-4374-a8d7-606634059d58","5d00bf0b-0dd2-48d3-b3bb-dbe0cc612f0f","5d00b220-2ed7-4692-93d9-4b68ee956c90","[]"
"5d711320-6af4-4726-94f8-8c10c658755b","declined","mygoldencloset/beta","2019-09-05 13:52:32.807+00","transition/decline","2019-09-05 14:04:00.96+00","[{""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 40.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 40.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -4.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 40.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -10.0, ""sortPosition"": 2}, {""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": -1, ""reversal"": true, ""lineTotal"": {""amount"": -40.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 40.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 3}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": true, ""lineTotal"": {""amount"": 4.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 40.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": 10.0, ""sortPosition"": 3}]","[{""id"": ""5d711321-33fb-49b4-80e4-86c620ceb41f"", ""type"": ""payment.type/in"", ""state"": ""payment.in/released"", ""amount"": {""amount"": 40.0, ""currency"": ""EUR""}, ""stripeChargeId"": ""ch_1FFLO2DbOMDj88WuRHjiWOwL"", ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1FFLO1DbOMDj88WunimmpTqP""}]","[{""id"": ""5d711321-69f6-4b2a-8c33-b0d35990a0f8"", ""type"": ""payment.type/out"", ""state"": ""payment.out/cancelled"", ""amount"": {""amount"": 36.0, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": null}]","{}","5d711320-c4ee-420b-81fd-a48409412662","5d711279-e71a-4f6d-aeb5-173edab99b73","5d0ba33c-224f-404e-80c2-0a06d4961b08","5ceeaf38-a241-4323-9a36-1c73616d2cba","[]"
"5d73b522-7a20-438f-a1bb-4ef50973cfaa","enquiry","mygoldencloset/beta","2019-09-07 13:48:18.692+00","transition/enquire","2019-09-07 13:48:18.709+00","[]","[]","[]","{}",NULL,"5d73b4b5-ecea-4bf1-85cd-ddf393a1ab64","5d5d44d6-abc8-4beb-8f29-f5e2a80e72c3","5cab0a5b-ec8f-4c44-8001-ddaa1a2046e6","[]"
"5d7558a3-9849-4271-b670-cf0afad2ed02","reviewed","mygoldencloset/beta","2019-09-08 19:38:11.135+00","transition/expire-review-period","2019-10-06 00:00:09.354+00","[{""code"": ""line-item/shipping-fee"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 5.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 5.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 30.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 30.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 2}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -3.5, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 35.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -10.0, ""sortPosition"": 3}]","[{""id"": ""5d794539-ac73-46e4-9512-107073acc0f5"", ""type"": ""payment.type/in"", ""state"": ""payment.in/paid"", ""amount"": {""amount"": 35.0, ""currency"": ""EUR""}, ""stripeChargeId"": ""ch_1FHb77DbOMDj88WuJXHh42Wo"", ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1FHb77DbOMDj88WuG1jkuPy6""}]","[{""id"": ""5d794539-1bc8-4713-8bc3-897bed62f0d5"", ""type"": ""payment.type/out"", ""state"": ""payment.out/paid"", ""amount"": {""amount"": 31.5, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": ""po_1FNprRG3RaQOrJq4s93LegWy"", ""convertedAmount"": {""amount"": 31.5, ""currency"": ""EUR""}, ""stripeTransferId"": ""tr_1FHb9oDbOMDj88Wuy2qNtY74"", ""stripeBalanceTxId"": ""txn_1FHb9oDbOMDj88WuQD6bWjNe"", ""stripePaymentIntentId"": null}]","{}","5d794538-c6c3-4ad5-9c59-00d4ce30143a","5d7557e4-994b-48c0-870e-a0ca7ff4c8b2","5cb19c04-689f-4368-b989-b922ff743200","5cacd8ea-47e7-4223-8a58-fae6226ea572","[]"
"5d755fab-418d-42c0-bf4e-102782d734c4","reviewed","mygoldencloset/beta","2019-09-08 20:08:11.359+00","transition/expire-review-period","2019-09-20 00:00:12.512+00","[{""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 2, ""reversal"": false, ""lineTotal"": {""amount"": 40.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 20.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -4.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 40.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -10.0, ""sortPosition"": 2}]","[{""id"": ""5d755fab-1423-4f32-83fb-b7e3c7868846"", ""type"": ""payment.type/in"", ""state"": ""payment.in/paid"", ""amount"": {""amount"": 40.0, ""currency"": ""EUR""}, ""stripeChargeId"": ""ch_1FGWgCDbOMDj88WuiSroXsf7"", ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1FGWgCDbOMDj88Wue9ECSFEJ""}]","[{""id"": ""5d755fab-5a1c-49d0-973a-4e0ab7dde6bc"", ""type"": ""payment.type/out"", ""state"": ""payment.out/paid"", ""amount"": {""amount"": 36.0, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": ""po_1FJ7fEEjNwDkGVbYTr91nky0"", ""convertedAmount"": {""amount"": 36.0, ""currency"": ""EUR""}, ""stripeTransferId"": ""tr_1FGWj0DbOMDj88WunDCcVbmi"", ""stripeBalanceTxId"": ""txn_1FGWj0DbOMDj88WuC80lCSx4"", ""stripePaymentIntentId"": null}]","{}","5d755fab-0ace-4a4f-959f-d2c037f56f0b","5d714c99-e532-48b9-a0b6-c016c656c6f7","5cd49858-b6a7-4916-9bcc-d0ad6e275a22","5cab9cb8-ab20-493d-a538-6683542dcb0a","[]"
"5d775463-6ba6-4ec2-b750-6cc346cda133","enquiry","mygoldencloset/beta","2019-09-10 07:44:35.452+00","transition/enquire","2019-09-10 07:44:35.471+00","[]","[]","[]","{}",NULL,"5cbcb423-d0c1-493b-b1c8-4560139e83da","5d693a36-192b-4adb-a897-0ea07aa59e15","5d6939e4-0099-43b1-9a70-a095d5f07d57","[]"
"5d77549c-357e-4e29-a3d7-a3e029ca58e5","enquiry","mygoldencloset/beta","2019-09-10 07:45:32.556+00","transition/enquire","2019-09-10 07:45:32.573+00","[]","[]","[]","{}",NULL,"5cbcb423-d0c1-493b-b1c8-4560139e83da","5cb0a444-d8d4-45b7-b85e-a98ac68bf4ee","5caf54b7-96eb-4b8c-9235-9810dcb7bfc4","[]"
"5d78b205-2992-4062-87f1-b415cfafcafe","enquiry","mygoldencloset/beta","2019-09-11 08:36:21.708+00","transition/enquire","2019-09-11 08:36:21.725+00","[]","[]","[]","{}",NULL,"5d020c60-ec7a-4c75-aca0-e80fe172ea5c","5cb0820f-d1f1-44a3-962f-e4fbda742885","5cab9cb8-ab20-493d-a538-6683542dcb0a","[]"
"5d78d252-c145-489b-8914-088106889a4b","enquiry","mygoldencloset/beta","2019-09-11 10:54:10.145+00","transition/enquire","2019-09-11 10:54:10.161+00","[]","[]","[]","{}",NULL,"5d6397b6-738b-4d87-9998-eb167b3ad0e4","5d0e271b-778e-4718-87bc-0b2531d9c8f2","5d0e26e5-b180-4662-ac88-e020a845bcb0","[]"
"5d78d326-63d8-4aa0-b149-cf68ec7580f9","reviewed","mygoldencloset/beta","2019-09-11 10:57:42.173+00","transition/expire-customer-review-period","2019-10-06 00:00:12.721+00","[{""code"": ""line-item/shipping-fee"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 10.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 10.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 30.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 30.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 2}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -4.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 40.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -10.0, ""sortPosition"": 3}]","[{""id"": ""5d794b6c-aef1-48ec-8e6f-a56b37bb3c0a"", ""type"": ""payment.type/in"", ""state"": ""payment.in/paid"", ""amount"": {""amount"": 40.0, ""currency"": ""EUR""}, ""stripeChargeId"": ""ch_1FHbWjDbOMDj88WuSmYxzQy1"", ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1FHbWjDbOMDj88WuxzNtbVN9""}]","[{""id"": ""5d794b6c-b996-4eb7-a8ef-e4c40a93111d"", ""type"": ""payment.type/out"", ""state"": ""payment.out/paid"", ""amount"": {""amount"": 36.0, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": ""po_1FNprVLJ45kyMPDJTwrdJRjr"", ""convertedAmount"": {""amount"": 36.0, ""currency"": ""EUR""}, ""stripeTransferId"": ""tr_1FHlSADbOMDj88Wu6JK33vfo"", ""stripeBalanceTxId"": ""txn_1FHlSADbOMDj88WujYgNf6am"", ""stripePaymentIntentId"": null}]","{}","5d794b6c-2c27-4da1-bc3f-5cd9ea90dfcc","5d6397b6-738b-4d87-9998-eb167b3ad0e4","5d00bf0b-0dd2-48d3-b3bb-dbe0cc612f0f","5d00b220-2ed7-4692-93d9-4b68ee956c90","[]"
"5d78e826-9f5f-43b0-b83c-c64055ab37eb","enquiry","mygoldencloset/beta","2019-09-11 12:27:18.7+00","transition/enquire","2019-09-11 12:27:18.717+00","[]","[]","[]","{}",NULL,"5ca8767c-7e78-4966-ba85-accacac7eab8","5d0cf962-0249-4ff7-b4bd-7c628c9595f0","5ce2df00-6710-44d9-9be8-3dfd1e8b9b99","[]"
"5d7904cd-b401-40bb-89b9-015883c9eeed","enquiry","mygoldencloset/beta","2019-09-11 14:29:33.977+00","transition/enquire","2019-09-11 14:29:33.995+00","[]","[]","[]","{}",NULL,"5ca8767c-7e78-4966-ba85-accacac7eab8","5d7257f1-5223-4ed2-bfca-b914ad0ad9f3","5d652095-3c7f-454c-876b-0ec5ec29a43c","[]"
"5d7a8283-1a70-4ed5-8629-233d88f72499","enquiry","mygoldencloset/beta","2019-09-12 17:38:11.69+00","transition/enquire","2019-09-12 17:38:11.707+00","[]","[]","[]","{}",NULL,"5d7a821a-0764-4712-9b6a-fc21ed25492b","5d303dd7-203f-4c7b-9e66-892ee9fb75dc","5cacd8ea-47e7-4223-8a58-fae6226ea572","[]"
"5d7a83ac-89db-4b53-9ea7-2a6eff9b0f22","enquiry","mygoldencloset/beta","2019-09-12 17:43:08.536+00","transition/enquire","2019-09-12 17:43:08.554+00","[]","[]","[]","{}",NULL,"5d7a821a-0764-4712-9b6a-fc21ed25492b","5d40a726-27de-4290-ac1a-ce04889972a8","5cffa420-3f39-4c63-b0a8-4d4ddff61036","[]"
"5d7bbd05-ac62-4160-bcc1-3c1b612a4062","reviewed","mygoldencloset/beta","2019-09-13 16:00:05.206+00","transition/expire-review-period","2019-10-06 00:00:10.457+00","[{""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 10.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 10.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -1.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 10.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -10.0, ""sortPosition"": 2}]","[{""id"": ""5d7bbd05-7598-43d0-bdd8-5592ddea7b64"", ""type"": ""payment.type/in"", ""state"": ""payment.in/paid"", ""amount"": {""amount"": 10.0, ""currency"": ""EUR""}, ""stripeChargeId"": ""ch_1FIHBrDbOMDj88WukjIGw8sw"", ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1FIHBpDbOMDj88WuXp1BmFGm""}]","[{""id"": ""5d7bbd05-a866-4716-b6d9-dbb2b76e6e3a"", ""type"": ""payment.type/out"", ""state"": ""payment.out/paid"", ""amount"": {""amount"": 9.0, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": ""po_1FNpraECA43r9VmvFzJjoagz"", ""convertedAmount"": {""amount"": 9.0, ""currency"": ""EUR""}, ""stripeTransferId"": ""tr_1FItqnDbOMDj88Wup1yhV6M5"", ""stripeBalanceTxId"": ""txn_1FItqnDbOMDj88WuDFp672p0"", ""stripePaymentIntentId"": null}]","{}","5d7bbd05-cd7b-4d41-aa82-bc4613859d24","5c9de59b-bbcc-4843-bade-4ed60a5a0261","5d768b96-fbfa-424b-a563-148df31f64f8","5ce2d5f9-85f1-4403-9bf2-b55149f6d58b","[]"
"5d7e32df-6140-4242-8095-d8c18845bff1","reviewed","mygoldencloset/beta","2019-09-15 12:47:27.796+00","transition/expire-review-period","2019-09-29 00:00:15.436+00","[{""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 10.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 10.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -1.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 10.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -10.0, ""sortPosition"": 2}]","[{""id"": ""5d829952-5da4-4d74-a544-1260b62f22df"", ""type"": ""payment.type/in"", ""state"": ""payment.in/paid"", ""amount"": {""amount"": 10.0, ""currency"": ""EUR""}, ""stripeChargeId"": ""ch_1FKA9gDbOMDj88WuwfY3vJPf"", ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1FKA9fDbOMDj88WunK8y17Vm""}]","[{""id"": ""5d829952-5888-44e2-8c50-6c1caf3f1efd"", ""type"": ""payment.type/out"", ""state"": ""payment.out/paid"", ""amount"": {""amount"": 9.0, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": ""po_1FMkQsEjNwDkGVbYjvYlXK9O"", ""convertedAmount"": {""amount"": 9.0, ""currency"": ""EUR""}, ""stripeTransferId"": ""tr_1FKALLDbOMDj88Wu9ouess3e"", ""stripeBalanceTxId"": ""txn_1FKALLDbOMDj88WuLzcLd5fg"", ""stripePaymentIntentId"": null}]","{}","5d829952-0a0e-4dc2-9cb5-1ddb00beb93f","5d7e329d-de2d-4c8b-a237-871fd6e2e99b","5cb0938b-a211-4a20-a3c5-fd7983947686","5cab9cb8-ab20-493d-a538-6683542dcb0a","[]"
"5d7e98e6-01bc-496a-9131-87a5c4d7c8f5","reviewed","mygoldencloset/beta","2019-09-15 20:02:46.364+00","transition/expire-review-period","2019-09-30 00:00:09.074+00","[{""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 35.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 35.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -3.5, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 35.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -10.0, ""sortPosition"": 2}]","[{""id"": ""5d7e98e6-459f-442e-911c-19c6e23a942b"", ""type"": ""payment.type/in"", ""state"": ""payment.in/paid"", ""amount"": {""amount"": 35.0, ""currency"": ""EUR""}, ""stripeChargeId"": ""ch_1FJ3voDbOMDj88Wu8dp9nDTd"", ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1FJ3vmDbOMDj88WuBblZ66Bk""}]","[{""id"": ""5d7e98e6-7416-46ec-86c4-c38bba159ef3"", ""type"": ""payment.type/out"", ""state"": ""payment.out/paid"", ""amount"": {""amount"": 31.5, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": ""po_1FLf15EjNwDkGVbY5YkUafzu"", ""convertedAmount"": {""amount"": 31.5, ""currency"": ""EUR""}, ""stripeTransferId"": ""tr_1FJ3xSDbOMDj88WuiA69IPit"", ""stripeBalanceTxId"": ""txn_1FJ3xSDbOMDj88WuZnxGDWLu"", ""stripePaymentIntentId"": null}]","{}","5d7e98e6-ec72-4574-a8e3-54fe3a0a8fe8","5d020c60-ec7a-4c75-aca0-e80fe172ea5c","5cb0820f-d1f1-44a3-962f-e4fbda742885","5cab9cb8-ab20-493d-a538-6683542dcb0a","[]"
"5d7fb521-2bd7-495d-b7fc-b7e6927b3f18","reviewed","mygoldencloset/beta","2019-09-16 16:15:29.974+00","transition/review-2-by-customer","2019-09-25 15:32:48.004+00","[{""code"": ""line-item/units"", ""seats"": null, ""units"": null, ""quantity"": 1, ""reversal"": false, ""lineTotal"": {""amount"": 20.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 20.0, ""currency"": ""EUR""}, ""includeFor"": [""customer"", ""provider""], ""percentage"": null, ""sortPosition"": 1}, {""code"": ""line-item/provider-commission"", ""seats"": null, ""units"": null, ""quantity"": null, ""reversal"": false, ""lineTotal"": {""amount"": -2.0, ""currency"": ""EUR""}, ""unitPrice"": {""amount"": 20.0, ""currency"": ""EUR""}, ""includeFor"": [""provider""], ""percentage"": -10.0, ""sortPosition"": 2}]","[{""id"": ""5d7fb522-33b5-4511-83dc-8077f49172fe"", ""type"": ""payment.type/in"", ""state"": ""payment.in/paid"", ""amount"": {""amount"": 20.0, ""currency"": ""EUR""}, ""stripeChargeId"": ""ch_1FJMrQDbOMDj88Wu0nbRxcwp"", ""stripePayoutId"": null, ""convertedAmount"": null, ""stripeTransferId"": null, ""stripeBalanceTxId"": null, ""stripePaymentIntentId"": ""pi_1FJMrODbOMDj88WubBu8yBDo""}]","[{""id"": ""5d7fb522-40e5-4d60-a0fa-d8a469391582"", ""type"": ""payment.type/out"", ""state"": ""payment.out/paid"", ""amount"": {""amount"": 18.0, ""currency"": ""EUR""}, ""stripeChargeId"": null, ""stripePayoutId"": ""po_1FM1TvEv8BjEa8ieEpuWzpvM"", ""convertedAmount"": {""amount"": 18.0, ""currency"": ""EUR""}, ""stripeTransferId"": ""tr_1FJNlRDbOMDj88WuoyRTrK3f"", ""stripeBalanceTxId"": ""txn_1FJNlRDbOMDj88WuZskugtgG"", ""stripePaymentIntentId"": null}]","{}","5d7fb521-4269-4fd9-b88e-2daae9145723","5d51f629-5476-49cd-9988-2f4b30154422","5d3024bf-2329-4535-8ab3-eed71e12ae51","5c9de59b-bbcc-4843-bade-4ed60a5a0261","[]"
"5d81e02d-7cb1-4350-8ee2-a85d87a2af57","enquiry","mygoldencloset/beta","2019-09-18 07:43:41.04+00","transition/enquire","2019-09-18 07:43:41.076+00","[]","[]","[]","{}",NULL,"5d020c60-ec7a-4c75-aca0-e80fe172ea5c","5d1c6e1e-c7ca-4638-97a6-9f1727365091","5cc8b5dd-97bc-40da-9ffe-f2b682981ac8","[]"
"5d84fa15-d330-4a38-ae97-5bbd199a561c","enquiry","mygoldencloset/beta","2019-09-20 16:11:01.622+00","transition/enquire","2019-09-20 16:11:01.64+00","[]","[]","[]","{}",NULL,"5d84f99d-9582-4fbd-9fe1-4c4c9b7e6e98","5d53d756-09b6-473a-b855-0b9bd62c2a65","5ce7e05f-d5ac-44b6-8a0a-a7d32ad3977b","[]"
"5d87cd8c-97c0-48eb-b3ff-fce694cff6e7","enquiry","mygoldencloset/beta","2019-09-22 19:37:48.159+00","transition/enquire","2019-09-22 19:37:48.176+00","[]","[]","[]","{}",NULL,"5cab0fb2-194f-4378-8fc0-330bca503687","5ccabc01-bba2-4998-9745-1a8daabf64fd","5ccabbe8-6061-41ca-a162-d4cf4e379f52","[]"
"5d889db2-7872-4f00-9d00-1069fca4e13f","enquiry","mygoldencloset/beta","2019-09-23 10:25:54.46+00","transition/enquire","2019-09-23 10:25:54.478+00","[]","[]","[]","{}",NULL,"5d889d39-d10c-43cd-b34e-0b570be5e6c8","5d85e13f-8774-4fe3-b11a-35e35e0a2e23","5ce2d5f9-85f1-4403-9bf2-b55149f6d58b","[]"
"5d8903f2-b3df-4636-b956-4d96353c5490","enquiry","mygoldencloset/beta","2019-09-23 17:42:10.025+00","transition/enquire","2019-09-23 17:42:10.062+00","[]","[]","[]","{}",NULL,"5d7fc0be-4c44-477c-8047-5c4e2db35c28","5d0a076d-e349-488a-ba7c-25d8132e102c","5cf3da12-c891-4227-b44d-58d13a77e5c8","[]"
"5d890551-4b15-4715-b390-2df9f4d32085","enquiry","mygoldencloset/beta","2019-09-23 17:48:01.626+00","transition/enquire","2019-09-23 17:48:01.644+00","[]","[]","[]","{}",NULL,"5d7fc0be-4c44-477c-8047-5c4e2db35c28","5d0a076d-e349-488a-ba7c-25d8132e102c","5cf3da12-c891-4227-b44d-58d13a77e5c8","[]"
"5d8a1523-2b70-4638-b409-c85a809253d8","enquiry","mygoldencloset/beta","2019-09-24 13:07:47.893+00","transition/enquire","2019-09-24 13:07:47.912+00","[]","[]","[]","{}",NULL,"5ce2d5f9-85f1-4403-9bf2-b55149f6d58b","5d7257f1-5223-4ed2-bfca-b914ad0ad9f3","5d652095-3c7f-454c-876b-0ec5ec29a43c","[]"
